"","num_critic_for_reviews","duration","gross","cast_total_facebook_likes","num_user_for_reviews","country","budget"
"4509",79,129,54000000,2330,154,"USA",1.6e+07
"4510",43,136,46700000,16805,98,"USA",2.1e+07
"4511",166,129,37567440,2024,337,"USA",2e+07
"4512",235,91,36200000,174,372,"USA",4e+06
"4513",302,117,27000000,13877,1168,"USA",2.8e+07
"4514",162,98,14400000,684,532,"USA",2500000
"4515",42,110,14100000,2943,87,"USA",5e+06
"4516",297,109,13782838,1757,911,"USA",1.5e+07
"4517",40,99,5333658,1356,54,"USA",2e+07
"4529",234,115,242374454,12906,771,"USA",1.8e+07
"4530",75,94,105500000,582,152,"Canada",4e+06
"4531",52,117,85300000,27378,134,"USA",1e+07
"4532",112,127,62300000,2118,263,"UK",2.8e+07
"4533",90,125,58800000,1651,213,"UK",5500000
"4534",139,103,42365600,2730,177,"UK",5e+06
"4535",201,106,25244700,2270,284,"UK",6e+06
"4536",242,87,19100000,707,394,"USA",1250000
"4537",161,91,17986000,4438,195,"USA",1e+06
"4538",96,293,11433134,469,426,"West Germany",1.4e+07
"4539",177,87,9003011,1396,294,"Australia",2e+06
"4540",13,98,8500000,1761,34,"USA",2e+07
"4541",25,98,8000000,927,41,"USA",1.8e+07
"4542",60,108,6000000,1263,102,"USA",1.8e+07
"4543",50,102,2000000,1262,27,"USA",1.7e+07
"4544",2,118,800000,2079,21,"USA",1.4e+07
"4545",203,82,126387,123,253,"Italy",4e+05
"4561",223,127,290158751,12643,900,"USA",1.8e+07
"4562",121,116,108200000,2908,269,"USA",5.4e+07
"4563",134,88,83400000,2726,427,"USA",3500000
"4565",25,109,69800000,2419,60,"USA",1e+07
"4566",62,124,54800000,5122,283,"USA",6e+06
"4567",125,148,54200000,2566,319,"USA",2.7e+07
"4568",71,98,39800000,14921,250,"USA",6e+06
"4569",121,104,31899000,2442,201,"USA",6500000
"4570",212,89,21378000,4877,335,"USA",1e+06
"4571",212,89,21378000,4878,335,"USA",1e+06
"4572",32,119,7000000,1883,70,"UK",3.6e+07
"4573",26,124,2000000,1462,74,"USA",2e+07
"4574",102,325,1500000,14255,189,"USA",4.4e+07
"4575",151,121,45250,23008,494,"USA",1.8e+07
"4585",134,143,82300000,16007,405,"USA",3.5e+07
"4586",392,116,78900000,2524,1110,"UK",1.1e+07
"4587",261,289,78800000,25313,983,"USA",31500000
"4589",121,126,62700000,1008,294,"UK",3.4e+07
"4590",53,112,36500000,17568,142,"USA",8e+06
"4591",32,125,29200000,1097,52,"USA",8500000
"4601",124,110,181360000,5127,350,"USA",6e+06
"4602",94,109,141600000,3468,257,"USA",3e+06
"4603",169,188,134218018,12940,497,"USA",5.5e+07
"4604",75,131,102922376,1520,265,"USA",2e+07
"4605",318,101,47000000,4400,1191,"USA",3e+05
"4606",32,118,13000000,1458,150,"USA",2.4e+07
"4607",2,127,1000000,17250,8,"Iran",1.4e+07
"4615",282,125,460935665,13485,1470,"USA",1.1e+07
"4616",171,135,128300000,1591,339,"USA",19400870
"4617",56,175,50800000,669,210,"USA",2.6e+07
"4618",112,123,46800000,1326,275,"UK",1.4e+07
"4619",154,93,39200000,12691,491,"USA",4e+06
"4620",95,97,17000000,516,84,"USA",5e+05
"4621",6,107,1000000,2209,26,"UK",9e+06
"4631",141,145,117235247,16094,542,"USA",960000
"4632",112,119,25000000,2951,242,"USA",9e+06
"4640",385,130,260000000,2047,962,"USA",8e+06
"4641",149,133,112000000,2176,760,"USA",4400000
"4642",131,91,1229197,2158,660,"UK",229575
"4646",121,93,119500000,4701,363,"USA",2600000
"4647",129,106,86300000,2703,315,"USA",2800000
"4648",149,220,57300000,39960,650,"USA",1.3e+07
"4649",5,86,39552600,1090,36,"USA",5e+05
"4650",277,88,30859000,1094,826,"USA",83532
"4651",118,125,21000000,17611,258,"UK",1.3e+07
"4654",304,132,204565000,2466,1058,"USA",8e+06
"4655",119,129,159600000,2387,252,"USA",5500000
"4656",100,112,115000000,14954,238,"USA",777000
"4657",136,121,35400000,1865,251,"UK",7e+06
"4658",112,112,32645,23737,223,"USA",5e+05
"4663",208,175,134821952,28122,2238,"USA",6e+06
"4664",73,108,180483,760,183,"USA",10000
"4672",66,181,50000000,934,150,"USA",9e+06
"4673",120,120,43800000,1105,276,"UK",7200000
"4674",38,97,15180000,1631,50,"USA",5e+05
"4675",8,65,8231,0,16,"USA",27000
"4682",79,160,14500000,1548,159,"Japan",2.5e+07
"4683",53,215,13300000,778,63,"USA",6e+05
"4684",101,109,9000000,731,137,"USA",9e+05
"4685",22,143,5000000,788,50,"USA",2.5e+07
"4694",130,110,102308900,2169,309,"USA",6e+06
"4695",143,142,22800000,1769,452,"UK",7e+06
"4696",35,123,26893,1694,26,"France",1600000
"4704",285,161,56715371,727,1736,"UK",1.2e+07
"4705",56,153,16800000,1593,138,"UK",1e+07
"4714",130,117,43100000,2127,267,"UK",9500000
"4718",181,142,6100000,16089,780,"Italy",1200000
"4724",119,174,163214286,1495,406,"USA",8200000
"4725",89,200,111722000,1966,255,"USA",1.1e+07
"4726",129,130,63600000,1164,275,"UK",9e+06
"4727",27,225,8000000,1934,100,"USA",2e+07
"4728",53,152,14873,2888,67,"USA",3800000
"4732",145,139,102300000,2045,259,"USA",6e+06
"4733",82,170,72000000,1164,258,"USA",1.7e+07
"4734",164,110,51100000,1198,418,"UK",3e+06
"4735",122,99,3500000,16534,235,"Italy",2e+05
"4736",105,87,515005,2538,219,"UK",560000
"4737",24,95,12438,835,26,"USA",160000
"4742",72,251,57750000,2957,192,"UK",31115000
"4743",61,197,46300000,4109,344,"USA",9400000
"4744",167,115,24800000,1456,358,"UK",2e+06
"4750",184,110,16067035,1421,389,"UK",1100000
"4751",181,227,6000000,1076,559,"UK",1.5e+07
"4758",120,152,43650000,1802,316,"USA",6e+06
"4763",290,108,32000000,1885,1040,"USA",806947
"4766",181,120,25000000,527,350,"USA",2883848
"4770",122,161,27200000,1035,273,"UK",3e+06
"4777",134,108,9600000,11094,281,"USA",910000
"4778",153,202,269061,338,596,"Japan",2e+06
"4782",42,135,36000000,1920,69,"USA",5e+06
"4783",67,80,5000000,205,88,"USA",210000
"4786",44,152,36000000,825,107,"USA",4e+06
"4793",21,107,8000000,731,90,"USA",3768785
"4796",41,102,2956000,282,54,"USA",3700000
"4799",90,92,7927,1055,175,"USA",2300000
"4802",97,172,23650000,1941,235,"USA",2100000
"4803",32,144,20400000,2037,87,"USA",8e+06
"4814",105,88,84300000,1178,147,"USA",2600000
"4815",99,120,76400000,16,230,"USA",2280000
"4819",157,226,198655278,1862,706,"USA",3977000
"4820",213,102,22202612,2509,533,"USA",2800000
"4824",145,83,184925485,229,204,"USA",2e+06
"4826",120,87,163245,352,211,"USA",1500000
"4828",66,81,3000000,824,98,"USA",609000
"4830",65,89,2300000,995,97,"USA",439000
"4834",36,100,2808000,109,71,"USA",379000
"4836",260,145,26435,203,413,"Germany",6e+06
"4838",1,110,3000000,4,1,"USA",1e+05
